	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA-MP-A4SV-01A	0.00610163751547453	0	0.0929925414183464	0.148229147528523	0	0.118380296949007	0.0483361435612563	0.0274493967046039	0.0936608487253514	0	0.0399531272734105	0.00293817033043977	0	0.140496301839066	0.117802792345748	0.110558022568923	0.0060392413510431	0.0106939556509155	0.0363111817728798	0	0	5.71944650120337e-05	0	0.435188184340021	0.899487157553253
TCGA-MP-A4SW-01A	0.0202967230366871	0.0171754819727558	0.150311941657933	0.051819142356709	0	0.131614374616175	0	0.0285498276835943	0.0707045906640058	0	0	0.0230061134350987	0.0164614833210053	0.183862408531221	0.0295865119846529	0.192566723454091	0.0319384630725472	0.0118264648778899	0.0388729213919382	0	0	0.00140682794369586	0	0.41950601707087	0.90782922329615
TCGA-MP-A4SY-01A	0.0209971678207046	0	0.0182721358784782	0.00649498777972768	0	0.0854427536921953	0	0.00412544766703383	0.0358353453754059	0	0	0.0157546836623964	0	0.419695247221771	0.0435352370785109	0.181270401396126	0.107804644914982	0	0.0582357898421618	0	0	0.00253615767050726	0	0.398819087729462	0.933825172768868
TCGA-MP-A4T4-01A	0	0	0.1123414041103	0.192599965689675	0	0.0685491799092206	0.0614589469090453	0.0348275109540602	0.0520884309001587	0	0.0259971808252918	0.00300527060099338	0	0.152342975230416	0.120248012258703	0.121115523607109	0.00745063528958844	0	0.0479749637154381	0	0	0	0	0.567255267795455	0.833964016108111
TCGA-MP-A4T6-01A	0.0392413779319017	0	0.0155223228388674	0.0567105218314056	0	0.0939698321383347	0	0.0518776414700285	0.124415061315527	0.0391822905359629	0	0.0017663080449508	0	0.363295529892068	0.0678442266780028	0.101320491500547	0	0.00951402329707311	0.034884606020831	0	0	0.000455766504498822	0	0.385212129890355	0.92971330456451
TCGA-MP-A4T7-01A	0.0144374331863422	0	0.0221794950333486	0.0635378070679053	0	0.181729831624373	0.00148609944191035	0.0630375240749502	0.0209924935461433	0	0.00735259678463039	0.0280913280663179	0.00622740630380253	0.138813842860925	0.0146161174467132	0.21421047963747	0	0.166713503369908	0.0387653175485973	0	0	0.0178087240066629	0	0.300573652978475	0.964123341468494
TCGA-MP-A4T8-01A	0.0320548621921825	0	0.0709597952749022	0.0126141316408666	0	0	0	0.0285528296442887	0.116861502336958	0.00943569254575752	0	0.0271254579830146	0	0.405290648107436	0	0.0811147742374199	0	0.165749331340387	0.0485923589298121	0	0	0.0016486157669749	0	0.352944351315977	0.951865336006676
TCGA-MP-A4T9-01A	0.0181794168513582	0	0.00317319554036247	0.0799545459440412	0	0.20546338004432	0	0.0169239280511404	0.00141762653050282	0	0	0.0215696737565768	0.0173483434185572	0.171082205815603	0.0788082641935662	0.250328962104933	0.0370571011076802	0.023528066472662	0.0613817280514872	0	0	0.013783562117209	0	0.310193950217616	0.961351380152156
TCGA-MP-A4TA-01A	0.0305009988754569	0	0.0984115825542698	0.140586674791581	0	0.133184673137737	0.0121066342834577	0.0688437489218839	0.0534194185730054	0	0.0307653511594286	0.0144508520462061	0.0101567224491515	0.146017166584626	0.0904244402707083	0.116877084341985	0.000166414640248267	0.0294290446916234	0.0246591926786309	0	0	0	0	0.325196701501181	0.950277656628616
TCGA-MP-A4TC-01A	1.29536590017242e-05	0	0.0233336964750379	0.0802996670338535	0	0.075861162128827	0.0587446159990298	0.0162710757929742	0.0452769182056178	0	0.0215397590944038	0.00594590594744615	0	0.342432772090924	0.0976715039333373	0.178854325973154	0.0114823697103024	0	0	0.0422732739560905	0	0	0	0.551928574147846	0.833489169087444
TCGA-MP-A4TD-01A	0.0354816073221026	0.0616043513917505	0.196459410542412	0.0442045280692719	0	0.134515294536221	0	0.0176415547545359	0.0589074499579238	0	0	0.0301492248126773	0	0.256449757111253	0.0123415648959275	0.0987542575044814	0.00648457727206215	0.0100133819299654	0.0369930398994157	0	0	0	0	0.463456497468858	0.888404275304402
TCGA-MP-A4TE-01A	0.0760846446682568	0	0.330154679081094	0.0871246886445134	0	0.0459679196226239	0.0316654989207337	0.0209380088154793	0.0711937745965037	0	0	0.0142034347171425	0	0.149789316677245	0.0105893484738472	0.0979695497273056	0	0.00500829812629718	0	0	0	0.0593108379289578	0.24	0.0799668947437845	1.03800686115828
TCGA-MP-A4TF-01A	0	0	0.252928406801829	0.100763520922923	0	0.0664929397013005	0.0320821404117757	0.0234574812612991	0	0	0.063721174553253	0.0033935912220836	0	0.21200510011069	0.0655390645659765	0.0814462381529144	0	0.0754301463716823	0	0.00696150122146691	0	0.0157786947028059	0	0.24245584109552	0.984820557418315
TCGA-MP-A4TH-01A	0.0229723061273589	0.149850824488066	0.149259263306972	0.106328741346356	0	0.154493044864704	0	0.0343739199588081	0.0672718734957447	0	0	0.00647436507156642	0.00276679299800527	0.0766476583482035	0.0317498157506822	0.111864678305452	0.0485625196330885	0.0129846282114919	0.0243995680935009	0	0	0	0	0.383599708157744	0.923343532025643
TCGA-MP-A4TI-01A	0.0125259524781175	0	0.000709515646289383	0.0870223043627028	0	0.094034306018431	0.0622622078918113	0.022630000877135	0.0813472683370583	0.00394495796755194	0	0.0236758949686217	0.00540423512063948	0.218895213553783	0.127458346970633	0.202410974382267	0.0137424849958528	0.0218011417584011	0.0221351946707048	0	0	0	0	0.671471637190699	0.762729248282454
TCGA-MP-A4TJ-01A	0.00532010855325366	0.0243602413573025	0.0868815989325792	0.122460607708739	0	0.190752697488719	0.0965586545642088	0.0458023209021044	0.0382756006789115	0	0.0164392576769518	0.0145254571198069	0	0.146248674089839	0.089927567774862	0.0831351310321614	0.029518881371228	0	0.00669176292058143	0	0	0.00310143782875194	0	0.47481175527945	0.880771355235295
TCGA-MP-A4TK-01A	0.0105033908125139	0	0.158734213004435	0.0386141678258345	0	0.117368748527255	0.0168500729878639	0	0.0374052198118526	0	0.0166861022108145	0	0	0.317747662493348	0.0688161575474828	0.179149235963601	0.0276727077145472	0	0.00758329319060435	0	0	0.00286902790984792	0	0.647032247757674	0.780611070447899
TCGA-MP-A5C7-01A	0.00501763939565781	0	0.0713123691552036	0.0244287438508355	0	0.287422395716331	0	0.0525240685785547	0.0103044908312606	0	0.0330138027051577	0.0475668162652713	0.0207357040772498	0.005085344370688	0.0610895173312274	0.192380701418358	0.0896763009989609	0.0407565812564178	0.058685524048825	0	0	0	0.24	0.0794778029051804	1.04809609951199
TCGA-NJ-A4YF-01A	0.00212171665400967	0	0.0880137769628648	0.0290286918556494	0	0.167258013947777	0	0.0250203763092575	0.0544664060953496	0	0.0197174673781347	0.00435537087330192	0	0.377768424749933	0.0481828255376311	0.129339554588358	0.00888380319764095	0	0	0.0380653538214745	0	0.00777821802861759	0	0.399742694607141	0.923262651149282
TCGA-NJ-A4YG-01A	0.00421942435430093	0.00718917504213054	0.0141871530537621	0.049376124604104	0	0.131287825271774	0.000823688881390576	0.0568164928451414	0.0527414383997188	0	0	0.0539823896200767	0.0149426819780119	0.0682716801110396	0.039763213229668	0.207827814347713	0.163251288990536	0.0345552189760115	0.0903911636146443	0	0	0.0103732266799773	0	0.354283612904379	0.935947439173255
TCGA-NJ-A4YI-01A	0	0.00311845986203324	0.0148704652101236	0.0220210753443771	0	0.0859538462014748	0	0.030396131580987	0.028910841069752	0	0.0145771971702573	0.0061546767123013	0.129918499653508	0.148844306626343	0.0186282192692079	0.264283509539568	0.164500630050508	0	0.0448116237236822	0	0.0108950860199026	0.0121154319659747	0	0.241453660124967	0.996533822119047
TCGA-NJ-A4YP-01A	0	0	0.106302417379782	0.111363848833172	0	0.102764416169209	0.0158923165428528	0.0324213159144533	0.0381198620394839	0	0	0.074819710728849	0	0.203801674141893	0.0763157694587138	0.162765208219648	0	0.0491664017720507	0	0.0127649707149686	0	0.0135020880849229	0	0.309340676335245	0.961159963776994
TCGA-NJ-A4YQ-01A	0.0199554213776169	0.0385346819614971	0.11787236878333	0.167624163917548	0	0.0155696712644151	0.0136454324192183	0.0285398898410702	0.0611795370469636	0.0375200172379415	0	0.0388822281014279	0	0.232009027748853	0.08676654073222	0.0888409988232282	0.00210660435497752	0	0.0509534163896931	0	0	0	0	0.595015878949699	0.819295633200842
TCGA-NJ-A55A-01A	0.0040781873871567	0.129026877732734	0.0371135403213854	0.0702065308839806	0	0.213246495183239	0	0.0399215816973125	0.0564840467132284	0.0272770314174604	0	0.0204973859958428	0	0.0331976691040398	0.0621680256699941	0.0657288420131974	0.135059338151358	0.0122053597933341	0.0909290404841586	0	0	0.00286004745157949	0	0.345911816416531	0.938715218270487
TCGA-NJ-A55O-01A	0.00122949852002286	0.0184347772268076	0	0.0312017086070615	0	0.198793392177736	0	0.0256460964577508	0.0307759349200976	0	0	0.0236919028932584	0.000925790291592357	0.0985426051220557	0.0906096531722676	0.356880006271868	0.0263690304292231	0.00714268960994467	0.083801497999975	0	0	0.00595541630033953	0	0.357583511640876	0.938659476606419
TCGA-NJ-A55R-01A	0.0654278574270934	0.0616090346391572	0.302101829860546	0.0253267018958522	0	0.0626248741303452	0.00384418613924943	0	0.0705912769526267	0	0	0.0266629840131306	0	0.264332629238242	0.00917010581623248	0.0635607517344623	0	0	0.044747768153063	0	0	0	0	0.30064411743371	0.959655504288351
TCGA-NJ-A7XG-01A	0	0.0286650729843186	0.061955549116387	0.0438421539233355	0	0.256029235940414	0	0.0129663190561991	0.0652509053319943	0	0	0.0835716930039364	0.00768803825181736	0	0.0166552159719235	0.103137726287529	0.100816167831411	0.0785053517041724	0.138262441607421	0	0	0.00265412898914107	0.25	0.0793414424774751	1.04795573384071
TCGA-O1-A52J-01A	0.000622722858885298	0	0	0.0319693725713075	0	0.144451019568725	0	0	0.0420230978375473	0	0	0.0322898612259199	0.171214707652609	0.0610956602670863	0.00988218392033827	0.295031706377527	0.101064688169849	0.0415589022472211	0.0604592982549816	0	0	0.00833677904800183	0	0.220767723180065	1.00024107905585
TCGA-S2-AA1A-01A	0.0522046514364279	0.0253916474448707	0.228159140858911	0.0574551758784286	0	0.231863143264567	0.00921576973615054	0.0232619289200197	0.0587685759991748	0	0	0.0184006163922404	0.00292420815611269	0.115684158600611	0.0312204084991096	0.0469525030442597	0.0526960236442356	0	0.0458020481248808	0	0	0	0	0.507926434782044	0.872980615448968
